python LightGCN.py --data_path ./Data/ --dataset ml_modern --proj_path ./ --pretrain -1 --
embed_size 64 --layer_size [64,64,64] --regs [1e-4] --lr 0.001 --batch_size 1024 --epoch 1000 --Ks [10] > lightgcn.txt

n_users=759, n_items=21651
n_interactions=9536
n_train=9059, n_test=477, sparsity=0.00058
already load adj matrix (22410, 22410) 0.00888681411743164
use the pre adjcency matrix
load the pretrained embeddings.
using pretrained initialization
without pretraining.
Epoch 178 [1.7s]: train==[0.00403=0.00214 + 0.00189]
Epoch 179 [1.7s]: train==[0.00338=0.00148 + 0.00190]
Epoch 180: train==[0.00410=0.00220 + 0.00190 + 0.00000], hit=[0.99736], ndcg=[0.98680], mrr=[0.98330]
Epoch 180 [3.7s + 1.2s]: test==[0.00410=0.00220 + 0.00190 + 0.00000], hit=[0.05451], ndcg=[0.03147], mrr=[0.02437]
Epoch 181 [1.7s]: train==[0.00380=0.00191 + 0.00189]
Epoch 182 [1.7s]: train==[0.00374=0.00185 + 0.00189]
Epoch 183 [1.7s]: train==[0.00441=0.00250 + 0.00191]
Epoch 184 [1.7s]: train==[0.00334=0.00143 + 0.00191]
Epoch 185 [1.7s]: train==[0.00325=0.00135 + 0.00190]
Epoch 186 [1.7s]: train==[0.00330=0.00139 + 0.00191]
Epoch 187 [1.7s]: train==[0.00308=0.00117 + 0.00191]
Epoch 188 [1.7s]: train==[0.00321=0.00130 + 0.00191]
Epoch 189 [1.7s]: train==[0.00445=0.00252 + 0.00193]
Epoch 190 [1.7s]: train==[0.00380=0.00187 + 0.00193]
Epoch 191 [1.7s]: train==[0.00348=0.00155 + 0.00193]
Epoch 192 [1.7s]: train==[0.00329=0.00136 + 0.00193]
Epoch 193 [1.7s]: train==[0.00278=0.00087 + 0.00191]
Epoch 194 [1.7s]: train==[0.00591=0.00401 + 0.00191]
Epoch 195 [1.7s]: train==[0.00339=0.00147 + 0.00193]
Epoch 196 [1.7s]: train==[0.00421=0.00228 + 0.00193]
Epoch 197 [1.7s]: train==[0.00297=0.00104 + 0.00193]
Epoch 198 [1.7s]: train==[0.00319=0.00127 + 0.00192]
Epoch 199 [1.7s]: train==[0.00394=0.00201 + 0.00193]
Epoch 200: train==[0.00355=0.00161 + 0.00193 + 0.00000], hit=[0.99605], ndcg=[0.99033], mrr=[0.98842]
Epoch 200 [3.7s + 1.2s]: test==[0.00355=0.00161 + 0.00193 + 0.00000], hit=[0.05241], ndcg=[0.03176], mrr=[0.02541]
Early stopping is trigger at step: 5 log:0.052410900592803955
Best Iter=[4]@[381.0]	hit=[0.06289], mrr=[0.03179], ndcg=[0.03889]
